Unif Exp CLorentz
0.205152 0.457422 0.413866
0.624369 0.496119 -0.526699
0.186277 2.37401 0.586454
0.816435 1.33368 3.30402
0.286612 0.294273 -0.88199
0.538504 1.1469 -0.646306
0.0738803 0.515916 -1.47918
0.372789 0.160377 2.90633
0.492877 2.32027 -0.656096
0.516951 0.981721 -4.173
0.701194 1.07279 -0.223277
0.465225 0.738686 0.490129
0.474617 1.48607 -3.38807
0.597627 0.628833 -0.393408
0.872037 0.393418 -0.0264797
0.528949 0.161076 -0.0981589
0.473153 0.360409 -1.24624
0.604173 1.14941 -1.51895
0.381353 0.496829 0.494419
0.168705 2.4672 1.12528
0.580531 0.910085 -0.540898
0.545827 1.18022 2.69014
0.347579 1.93605 -0.794785
0.81298 1.43496 -0.221509
0.388533 2.05058 -1.5268
0.713427 0.157046 -0.000991246
0.260045 0.362314 -3.99728
0.538409 1.46377 -5.18976
0.47082 0.11325 -1.9941
0.172625 0.382754 3.60615
0.37899 0.128762 1.26562
0.255685 1.51785 -1.35854
0.497908 0.469037 0.650274
0.554559 0.745164 0.863538
0.418733 0.937096 2.28884
0.584952 0.583835 0.193725
0.515107 1.25774 1.24462
0.118484 0.555051 0.263367
0.6125 0.585086 2.10877
0.26042 1.12179 0.912459
0.519069 0.671656 2.14866
0.510059 2.69311 0.878523
0.300405 1.23424 0.0317935
0.790636 0.561333 -1.48706
0.449012 0.968939 -4.45319
0.463218 2.25766 -4.93169
0.600018 0.874555 1.6286
0.362572 0.663455 -0.696824
0.564187 1.20153 -0.510266
0.892773 3.18981 -2.04174
0.511939 0.659231 8.64772
0.614411 2.65977 -0.557062
0.409616 0.290719 -5.53329
0.399107 2.78997 -1.03334
0.480773 0.929419 1.68527
0.413614 0.196108 -2.15703
0.677592 0.789138 0.0339207
0.655531 0.658835 3.09757
0.474852 0.125614 0.0533778
0.663604 0.798273 -0.253771
0.752902 0.502247 0.564321
0.473122 1.05241 1.50876
0.566025 0.952014 -7.51214
0.424084 0.288399 -0.682319
0.085218 0.358654 -31.6053
0.537042 0.706473 -2.26747
0.283822 1.6275 1.26688
0.766753 0.736361 -0.14718
0.262545 0.459133 -1.59125
0.882594 0.651583 -0.195367
0.18623 0.633254 -0.932123
0.799881 0.872136 -0.959265
0.265097 1.5748 -4.56188
0.628451 0.573117 -2.58103
0.632338 0.50893 -2.08224
0.681949 1.03371 1.47012
0.859451 0.714009 -1.29011
0.308748 0.89612 1.58838
0.660026 0.644639 6.77402
0.206243 0.692229 -0.221922
0.44827 1.61369 -5.78723
0.344925 1.03171 -0.180254
0.664874 2.0518 -5.34915
0.67505 0.347959 0.561515
0.921388 1.30823 -0.851409
0.272434 2.98408 -6.00064
0.744432 0.909514 -3.07101
0.293787 2.37462 1.08847
0.159491 0.640084 0.801358
0.786639 0.42011 2.24081
0.614944 0.680995 0.767616
0.70214 0.466653 1.23192
0.322109 2.54982 0.25592
0.496463 2.31474 -3.75386
0.925611 0.199857 -0.662401
0.520986 0.723973 0.448945
0.407107 0.464404 0.721116
0.473545 2.15877 0.0966222
0.588423 0.340669 -0.512935
0.430614 0.685114 0.429541
0.299326 0.15003 0.532655
0.258904 0.422838 -1.11234
0.909588 1.46597 0.0104555
0.307453 1.79779 0.711216
0.131479 1.30923 0.608507
0.438297 0.533115 -2.7823
0.351509 0.707171 -1.72979
0.833259 0.10065 -2.3212
0.260922 0.684142 -2.94962
0.721724 0.33743 -2.91166
0.672297 0.751892 -0.818368
0.752413 0.320655 0.69946
0.521322 0.453199 0.924816
0.161695 0.263081 0.167943
0.482694 0.699472 -0.653009
0.58971 2.44428 -546.24
0.138771 0.526104 -3.36199
0.719144 2.92031 -1.81214
0.428329 1.68626 -0.252997
0.652736 0.248311 -0.246801
0.30734 0.707021 1.53945
0.33505 0.985899 2.51004
0.24813 0.89598 -0.955606
0.529652 3.01907 -1.98176
0.899528 0.891408 -0.404681
0.49009 0.895327 0.523205
0.877749 2.165 -2.7478
0.554905 1.49014 1.10666
0.642538 0.390474 1.68973
0.433813 1.05443 4.25232
0.559752 3.32658 -0.461832
0.352145 1.71389 -0.583818
0.821796 0.946571 1.13266
0.339104 0.768844 0.63919
0.590375 1.68341 1.37695
0.075291 0.1934 -6.74034
0.678566 1.31512 -0.622128
0.586865 0.267665 -0.323774
0.375543 0.64221 0.786794
0.355453 0.643709 2.65192
0.64901 1.53211 -1.42335
0.210107 1.73274 0.791758
0.386874 1.27024 0.689819
0.72312 1.29322 -1.57297
0.447495 1.40535 0.727466
0.225839 0.566915 -3.78116
0.401315 0.654879 0.929339
0.411734 0.496437 -2.16371
0.227433 1.6213 3.98545
0.657368 1.22659 -2.22557
0.576065 2.77605 1.58266
0.460497 0.542374 0.664314
0.158382 4.36707 -0.305331
0.498839 0.902939 -0.970615
0.453373 0.350319 1.65377
0.42099 1.15971 -0.660189
0.238639 0.551445 -0.882246
0.698071 2.09666 -0.770719
0.907795 0.948937 1.36036
0.733864 0.954561 2.75724
0.518003 0.735236 1.35576
0.432945 0.557469 -1.93813
0.341447 0.852917 0.398157
0.478634 1.73988 -1.80497
0.635847 0.836376 -1.27375
0.53085 0.920272 1.3095
0.600768 0.784417 -0.934801
0.711271 0.850839 3.15113
0.685139 1.88531 -1.51561
0.32987 0.21909 0.328064
0.631264 0.719766 -10.9605
0.491056 2.06042 3.33768
0.893488 1.47459 0.621104
0.60466 0.64017 -0.742074
0.304698 0.808843 -0.816902
0.459834 0.276463 -0.679879
0.467772 0.556432 0.29442
0.37914 1.03463 1.08009
0.146125 0.632949 3.8783
0.473563 1.05866 1.26681
0.679385 0.112656 0.583566
0.522371 1.7516 5.02172
0.356167 0.677759 -0.138238
0.297747 1.28481 2.03082
0.872584 0.142309 -0.437965
0.973195 0.429823 0.248891
0.566882 0.652566 0.0666879
0.765065 2.56517 0.867946
0.558912 0.174857 -0.605118
0.763448 1.34011 -1.57433
0.187552 0.64156 0.33436
0.0552385 0.823889 -0.0342196
0.616121 0.561725 -0.0874211
0.208747 1.26101 -8.15627
0.489673 0.519108 -0.421327
0.393886 0.980884 0.37732
0.340505 0.261471 -3.79155
0.710103 0.275563 -0.163028
0.748416 0.608282 2.66456
0.478833 1.52414 1.16566
0.707003 0.0890322 9.06659
0.558811 2.81016 -1.15791
0.300792 0.0623147 10.2389
0.829074 0.176131 1.05268
0.671917 1.86345 2.0428
0.461288 0.558714 4.61732
0.798707 1.3891 1.78485
0.513296 0.323108 12.0013
0.708556 0.824346 -0.744805
0.699758 0.152782 1.13454
0.728083 0.660013 -0.478595
0.35158 1.66188 0.377218
0.496571 1.04901 45.4536
0.418898 1.20691 -0.0833834
0.433178 1.80377 -4.29256
0.695647 0.805504 -0.0923273
0.791237 1.35921 -0.180106
0.477766 1.50611 18.6927
0.428211 0.990765 0.442134
0.27969 0.803558 2.0552
0.479396 0.455024 1.26763
0.630576 1.35759 -0.287123
0.196365 1.0556 -6.6481
0.3956 1.03945 -1.62269
0.684229 0.431812 5.90959
0.499066 0.632877 1.83124
0.469205 0.753923 37.6532
0.283073 0.994912 0.872858
0.511528 0.309468 -1.06748
0.873478 0.98845 0.100431
0.147531 0.422611 -10.8677
0.636822 0.349872 -0.496118
0.63558 0.114683 2.49986
0.328324 1.61792 -0.462419
0.567636 1.25741 0.803161
0.519839 2.52048 0.662919
0.403237 0.0400454 1.0534
0.963383 1.1503 2.42578
0.234926 0.909122 8.35375
0.233368 0.648148 -7.62466
0.490265 1.70464 4.69861
0.779567 0.492678 16.7063
0.43981 0.213456 -0.848013
0.830956 0.467956 0.486923
0.374459 0.957079 -1.38504
0.273517 0.322509 -0.163538
0.338753 0.811346 0.510796
0.475689 0.36725 2.63787
0.495543 1.55309 1.61853
0.784007 2.53855 0.551342
0.626347 0.602847 -1.16679
0.726425 1.32651 0.0407237
0.452317 0.534458 0.887516
0.44747 2.0054 0.0792644
0.842211 2.70829 1.12521
0.60056 3.34715 -2.92267
0.442975 1.97133 12.3848
0.819141 1.68022 -18.2742
0.649531 0.910514 0.388727
0.397574 0.754454 0.118325
0.384998 1.4897 3.72454
0.790582 0.320249 -0.439158
0.589983 1.24484 -1.60877
0.779335 0.613397 -0.474416
0.756501 0.637868 9.21445
0.383515 1.071 0.851232
0.362786 0.913253 3.41378
0.489851 0.961742 -3.47137
0.681359 0.48188 -1.45054
0.324169 0.824792 0.960279
0.593559 0.792525 -0.797079
0.358874 1.02697 6.85947
0.635928 0.472912 0.859842
0.501506 0.727948 1.23885
0.85168 0.646096 -0.738807
0.370489 0.451892 0.26465
0.885641 0.798977 0.350231
0.486962 1.47633 16.8573
0.342753 0.583631 -1.07043
0.589537 1.09086 7.33104
0.365212 0.526093 -0.715518
0.742516 0.8449 0.167926
0.245807 0.827539 0.0417123
0.625422 2.61652 -0.464904
0.196671 1.16859 -0.625329
0.468148 0.120986 -1.88605
0.582798 0.469897 0.301559
0.0746144 1.25802 0.171285
0.394915 0.488872 -0.0167805
0.238946 0.806787 0.613921
0.300938 0.949182 2.07026
0.51982 0.506869 5.20223
0.540914 0.600602 -21.981
0.656363 0.721692 1.99294
0.416396 0.183184 -4.165
0.675565 1.65528 -12.0773
0.308205 0.918629 1.57107
0.687313 1.26465 13.4193
0.610808 0.757413 0.827526
0.656623 0.98906 1.08416
0.70876 0.936075 -2.67179
0.189043 1.58632 0.0119721
0.590089 1.78455 -0.901107
0.107441 1.31684 -0.174714
0.779775 0.918897 -6.94331
0.816917 0.40447 0.788869
0.80792 0.684407 8.72756
0.567453 0.975049 -0.225177
0.663424 1.00811 0.770842
0.58648 0.885669 -4.07809
0.324334 0.741924 3.46717
0.458871 0.880417 -0.848013
0.637057 0.307704 -0.737327
0.310386 3.41729 -11.1076
0.612731 0.234491 2.2611
0.970267 0.978401 0.335718
0.631817 0.197225 1.60163
0.454974 1.85512 0.532253
0.546653 0.35678 12.0256
0.370985 0.156891 -0.500733
0.133105 0.53808 -0.731659
0.660527 0.213174 -0.946687
0.590613 0.232723 0.182827
0.928136 0.222151 -0.393523
0.586786 0.0764395 0.882085
0.24345 0.377547 -0.058262
0.387236 0.674916 0.441579
0.609641 1.54757 -0.320323
0.540527 0.257303 0.16717
0.447809 0.231034 -1.56775
0.47594 0.323916 -1.4596
0.643524 0.169564 0.511304
0.73008 0.453419 0.759008
0.537923 0.578801 -1.56368
0.796365 0.411627 0.533765
0.265347 0.266631 -0.511367
0.675835 0.62048 -2.00244
0.522891 0.497266 -6.28492
0.922698 1.01967 -2.88715
0.622437 0.481493 11.0113
0.585422 0.862824 76.9864
0.37817 0.847831 6.10382
0.643049 0.481675 0.313645
0.815232 1.33404 -5.39049
0.463585 0.833629 -1.21524
0.578543 1.28681 -0.316859
0.040976 1.67379 0.326123
0.442822 0.927484 0.40535
0.81107 0.748894 -1.38323
0.581003 1.15816 0.3763
0.654224 0.658142 -0.229397
0.781466 1.83864 0.24735
0.149692 1.39623 0.48023
0.595356 0.969727 -1.79219
0.578731 0.962391 6.61049
0.361587 0.48189 0.0288395
0.841232 2.3892 -0.407832
0.5545 0.931812 1.93468
0.553911 0.335795 0.348801
0.720476 2.80823 -0.0029377
0.773295 0.546683 0.745452
0.6456 1.4587 0.313817
0.608182 0.746444 -26.5052
0.494623 0.625604 2.16432
0.465708 0.41841 0.521743
0.587587 0.587299 1.38631
0.261701 0.381679 -1.09848
0.277363 1.7034 25.3902
0.506525 1.16839 -0.814355
0.539612 0.686907 -0.818887
0.576219 0.348764 -0.87516
0.304193 0.356536 -1.45251
0.457151 0.811408 1.00367
0.599331 0.3465 0.409525
0.509934 0.626887 2.0784
0.539865 0.198788 -0.687327
0.471591 0.677015 -0.62621
0.79909 0.837565 -2.24838
0.578208 0.264512 -10.8181
0.628074 0.493634 -0.00105568
0.355297 0.905357 -1.26006
0.332323 0.771376 0.617237
0.738963 0.37647 0.575072
0.426265 1.04174 1.04671
0.144514 1.57567 1.38103
0.441666 1.88369 -0.805597
0.714551 0.953829 -1.49406
0.484823 2.09409 -1.37437
0.517566 0.599655 0.52024
0.974538 0.995149 0.437868
0.629862 0.577999 1.83708
0.341607 1.89085 0.167465
0.45492 2.42052 -1.12949
0.561134 0.630975 -4.61605
0.38939 0.538303 0.886047
0.389534 2.35195 -0.774807
0.545386 0.816896 0.0304182
0.694019 1.36193 1.1318
0.633966 0.786215 1.49994
0.336597 1.00565 2.99958
0.691249 0.754462 -0.206721
0.687701 1.69233 0.548695
0.41082 0.885414 0.536966
0.414475 1.68572 2.24546
0.695624 0.913799 0.0431967
0.0708006 0.478872 0.439748
0.358607 0.644919 0.796998
0.503561 1.59354 98.3806
0.320756 2.05334 45.1533
0.412656 0.408731 9.38954
0.751999 0.189134 -0.156862
0.228974 0.422244 1.14935
0.386508 0.372362 1.45601
0.410402 3.55593 -0.707668
0.168429 0.397093 18.5068
0.343851 1.11879 2.22967
0.833688 0.74957 0.326638
0.761801 1.04546 -6.89464
0.83251 1.06742 -1.22796
0.352916 1.04918 1.53059
0.907397 0.402208 1.69895
0.423303 4.14542 1.27136
0.861656 0.781655 -4.26564
0.341042 2.31216 -2.63651
0.220997 0.302491 0.379068
0.802052 1.99421 0.785548
0.179373 0.348074 -0.775838
0.358256 2.91316 -0.518704
0.441792 0.034389 0.622345
0.254755 0.895172 1.20926
0.78068 1.49775 -0.121357
0.474336 0.386595 -0.89288
0.694986 1.37724 3.07842
0.465559 0.725177 -3.52737
0.827062 1.43032 2.66753
0.25289 0.443714 6.88347
0.512943 0.687143 1.34816
0.849306 1.33637 2.11124
0.716357 1.44675 -0.282555
0.406505 1.29908 -0.369111
0.762234 1.84088 0.444387
0.575733 0.445903 0.88029
0.315917 0.95398 7.02854
0.281282 0.727381 0.70735
0.461451 4.03164 -1.2247
0.634427 1.21623 -7.68206
0.465377 1.43797 1.06141
0.580793 1.15228 -0.0685993
0.258205 2.40155 0.851877
0.559555 0.409874 0.263465
0.148316 0.557962 -0.207448
0.376213 1.26682 8.73662
0.56422 1.64924 2.17577
0.507594 0.513663 2.82017
0.40008 1.05327 0.894566
0.461103 1.39034 0.985521
0.452892 1.25173 -2.49794
0.330536 0.340983 -0.177913
0.561984 2.2614 -0.273582
0.496022 1.178 0.387711
0.404143 2.6504 0.483638
0.611221 0.613095 0.0637393
0.410106 0.0852466 1.59927
0.149893 0.383681 0.172861
0.836889 0.651012 -0.837278
0.32671 0.78957 2.93871
0.479824 1.77845 0.273123
0.581733 0.319196 1.02469
0.599894 0.693694 -4.40231
0.379802 0.143717 -8.67512
0.575244 0.722736 -0.365549
0.118116 1.05131 -0.86451
0.697251 1.00757 1.21671
0.688024 1.43896 -1.58965
0.495624 2.11242 -0.873403
0.368414 1.60708 1.13726
0.505208 0.680599 -0.416518
0.343651 0.613562 -1.77391
0.428853 1.31552 1.59155
0.781606 0.989102 0.629766
0.0925267 0.969552 -1.12206
0.557517 0.736016 -1.76863
0.755042 1.04039 1.77341
0.285172 0.50938 3.05767
0.48701 0.887079 10.6122
0.673608 0.18679 31.4397
0.671236 0.488814 2.84558
0.658266 0.983433 2.54724
0.336338 0.891876 0.264626
0.490647 0.536715 0.955199
0.591216 0.940524 0.264683
0.178139 0.136956 9.944
0.391783 0.741732 0.164755
0.451082 0.295566 0.299383
0.692347 0.849695 1.00981
0.340448 0.8825 -1.91165
0.598876 0.621304 3.13649
0.457146 0.550421 -3.56582
0.274396 0.513577 2.54975
0.590837 0.755383 4.00279
0.809541 0.61817 0.101025
0.147815 2.63267 0.837289
0.263187 0.873748 0.715613
0.516892 0.517688 0.646196
0.235696 0.934719 0.88384
0.419786 0.587829 0.658757
0.234966 1.50988 0.649812
0.336279 1.45094 -1.09269
0.744786 0.576426 -0.335899
0.299737 0.468372 -0.751718
0.255287 1.77022 -0.101879
0.778597 0.732344 -0.758102
0.453176 1.77314 0.364158
0.474419 0.375576 -3.48797
0.619221 0.185381 -1.52084
0.59521 0.513146 0.0162746
0.303816 0.277046 -1.61728
0.35929 1.04042 -4.92967
0.747635 2.11406 -2.29141
0.443011 0.631383 -0.604745
0.420029 1.64058 -2.09393
0.535671 1.70504 -1.82893
0.537291 1.59226 -0.139638
0.274833 2.09888 -2.1728
0.507779 1.07703 1.43485
0.710585 1.13291 -1.16902
0.380435 2.58484 -0.983034
0.630894 0.817223 2.03074
0.434224 1.7189 0.9541
0.55267 0.118687 -0.434839
0.862576 2.0266 -1.03216
0.862414 0.42563 -0.0783794
0.340817 1.91014 -9.65087
0.331792 0.216387 -0.180218
0.31506 0.353087 -1.81823
0.330253 1.36489 -0.0954455
0.254717 0.83354 6.82471
0.239173 0.496179 -17.223
0.442067 1.8141 -0.508264
0.508129 1.37993 -3.3083
0.642709 0.613062 0.100801
0.589101 1.38645 0.556744
0.659589 0.679761 -0.888761
0.181706 1.18018 -2.25231
0.707333 0.924254 0.305431
0.802473 0.519259 -0.283705
0.576937 1.33252 -5.96247
0.571547 1.93853 -0.15531
0.455356 0.675178 3.16878
0.64667 0.837355 1.55601
0.719289 0.533989 -1.38605
0.719662 0.420362 -0.366808
0.174213 0.113585 2.07276
0.155467 0.721972 0.428119
0.63276 0.588071 -1.28966
0.366092 0.751731 1.34395
0.432514 1.5542 0.419308
0.4769 0.762856 2.98484
0.431429 0.467739 -0.206906
0.303678 0.175183 -0.352975
0.576163 0.604283 0.293771
0.596243 1.22448 1.54343
0.638759 0.306711 -1.0988
0.3359 1.80918 -2.38217
0.422122 0.940735 -0.84921
0.455436 0.590135 0.231887
0.343786 0.48339 -0.31079
0.474386 0.707251 0.43527
0.457311 3.32307 0.00536991
0.439579 0.825735 0.370568
0.735427 1.01075 0.129413
0.399401 0.250211 1.52267
0.330616 0.696526 -0.158802
0.525253 0.569552 2.5869
0.496239 0.409348 -0.198569
0.468349 0.998742 -0.55762
0.781426 0.975504 -3.91928
0.584719 0.901262 0.140745
0.329921 0.628054 -0.941941
0.194045 1.70419 -0.806103
0.378608 1.83898 -1.6505
0.414214 0.873516 0.0314617
0.564806 0.798793 -2.34874
0.62623 0.670834 -0.267086
0.549288 0.352496 -1.93606
0.503802 1.31877 2.33991
0.818594 0.354779 -0.658862
0.456511 0.890379 -0.649691
0.357281 1.2403 -3.16069
0.890466 0.224304 -0.154149
0.627506 0.669805 0.334654
0.928648 0.383648 1.87646
0.34647 0.165581 3.20515
0.63532 0.663628 -0.255268
0.736036 0.687347 0.971845
0.772798 0.0884285 0.246888
0.494911 0.399258 0.012362
0.540059 4.2609 1.06237
0.411431 0.730046 -2.1411
0.39409 2.31608 -0.0823941
0.430923 1.69567 -0.420583
0.666985 0.507354 -1.78641
0.19001 0.102498 -0.99914
0.432559 0.462772 -0.222422
0.542855 0.291657 -0.936341
0.551146 1.53454 0.691396
0.380386 0.989033 -5.97713
0.573264 1.34647 2.23658
0.469729 1.74012 -0.864343
0.192369 0.861687 -1.01872
0.441645 1.37117 0.921542
0.622059 0.495515 -3.17114
0.190406 0.123975 -1.71907
0.489162 1.26213 -1.00991
0.522481 0.236696 0.123984
0.87426 0.367559 -0.305467
0.534392 0.743999 -0.00870538
0.225703 0.275973 4.79639
0.490275 0.156249 -0.352089
0.690135 0.828219 0.335169
0.417877 0.468668 4.76602
0.547334 0.0816446 -0.367722
0.197056 0.186254 -29.6518
0.452893 0.548003 10.9753
0.464061 1.82422 0.653029
0.559203 0.454593 -0.238299
0.522282 0.516118 1.22942
0.221524 2.09584 12.9558
0.397295 0.702054 0.658315
0.256918 0.392193 1.56395
0.400297 0.520856 0.627514
0.402615 1.22896 -8.09322
0.706036 0.95983 0.14923
0.447299 0.225247 -0.735417
0.583341 1.54484 1.27495
0.651939 0.673692 -0.585351
0.55007 0.483248 0.231413
0.141517 2.89489 1.84316
0.308935 0.524367 1.04557
0.478354 0.933463 -0.236503
0.242951 0.829063 -1.41327
0.102148 1.76813 3.12824
0.333414 0.92485 -0.63408
0.659275 1.1989 -5.92417
0.371033 2.16072 -0.332102
0.299876 0.544966 1.2343
0.461396 0.334675 -18.794
0.58867 0.651684 17.5195
0.216001 0.705948 -1.56729
0.484798 0.67613 -0.79416
0.243894 0.302225 1.25001
0.565302 0.59533 -9.37811
0.628197 1.76254 -0.473054
0.901512 0.485067 0.702586
0.435776 1.89814 2.65679
0.79059 0.712193 3.48277
0.853589 0.44434 1.2638
0.376378 2.59167 13.0126
0.596255 0.765387 12.4882
0.482244 1.9084 -0.0249611
0.547629 1.13235 -4.5407
0.579563 0.290716 -2.03303
0.384014 1.24123 -0.895405
0.521511 0.747527 -0.429904
0.314764 0.307843 -1.0207
0.713701 1.20881 -0.54216
0.6416 0.504846 -0.535111
0.438593 0.376991 5.8031
0.592804 1.4464 -3.00933
0.705229 2.44534 0.459968
0.281646 0.501368 -0.795096
0.302532 0.141251 6.96836
0.556833 0.370669 1.02527
0.17364 0.430752 -0.0880122
0.28046 0.597684 0.125662
0.718554 0.688505 3.51655
0.447817 1.67309 0.905159
0.52818 0.43863 -13.9534
0.252507 0.495735 8.80201
0.147601 1.11639 -2.71496
0.336519 0.769876 -1.6123
0.490655 0.725872 0.299681
0.622242 0.665024 -1.72472
0.149489 0.701376 -0.0268079
0.313827 2.77461 -0.468615
0.667305 1.50609 -1.4144
0.327764 0.506667 -2.48261
0.412847 1.33426 -2.54464
0.454033 1.47402 -1.111
0.491862 0.793804 -0.00703918
0.283687 0.634356 -0.264434
0.571728 0.895102 1.35537
0.628108 2.28312 1.18397
0.436178 0.280079 -0.470191
0.49864 0.420865 -0.648299
0.320468 1.46896 0.215441
0.34945 0.826587 0.990297
0.33399 0.426795 2.63011
0.785715 0.399109 -0.161457
0.725132 0.424231 -1.15878
0.315084 1.73357 0.370719
0.487617 2.83736 1.79358
0.422227 1.23524 -0.204546
0.39156 0.655012 2.36507
0.160743 1.27527 -0.863055
0.42663 3.4783 -129.623
0.408038 0.522168 2.08232
0.786781 0.109894 0.456344
0.678718 1.10832 -2.29484
0.761706 1.27888 0.339953
0.639742 0.390568 -0.100745
0.522256 0.754583 0.0711907
0.352873 1.31635 0.49112
0.526136 0.672736 -0.696707
0.360908 0.68352 0.327563
0.294153 1.21975 -0.397863
0.545636 0.767754 0.0487586
0.721664 0.498973 1.14212
0.666609 1.32761 -1.2697
0.437546 0.737326 -1.51199
0.527295 0.627913 -4.14303
0.484546 0.548312 0.222415
0.633377 1.326 -1.48736
0.688184 0.0787583 1.55873
0.268361 1.81395 -5.13698
0.36193 0.754097 0.765279
0.313745 0.154689 0.105219
0.257163 0.814548 1.16918
0.521256 0.618934 -1.36397
0.63792 0.424944 -1.34589
0.377455 1.4858 1.92967
0.210572 4.21374 -2.71896
0.198023 0.404771 6.23226
0.472833 1.98063 0.244724
0.599426 0.933789 -16.8636
0.4079 0.735676 -5.89431
0.406264 0.154297 2.77523
0.818451 2.53194 -0.545806
0.687517 0.644032 0.236462
0.389702 0.572349 0.120681
0.235931 0.539003 -1.41268
0.146237 2.42045 -0.352996
0.111092 0.681007 -0.542535
0.616744 1.13143 -5.14809
0.495109 1.16227 2.13917
0.474729 0.951178 0.785556
0.134365 1.2674 -0.565926
0.849576 0.914861 0.769983
0.573376 0.290839 -1.31137
0.506528 0.445964 0.937656
0.67649 0.837008 1.30247
0.219186 0.258803 -1.38926
0.466791 0.263634 0.780017
0.884537 3.41816 -2.32758
0.413288 0.592013 6.34267
0.176109 1.09545 7.29008
0.729044 3.56432 1.3999
0.151306 0.0201772 2.62564
0.203516 1.52388 -0.731466
0.517099 0.827694 0.996518
0.718757 3.19409 -0.00509679
0.444553 2.15457 -1.1073
0.465524 3.21632 1.17652
0.0751728 1.16233 -0.26549
0.493406 0.963164 0.326927
0.286186 0.596111 0.690514
0.548126 0.186721 2.76062
0.420552 0.802976 3.03821
0.555794 0.717023 3.69623
0.521323 0.201837 -1.87152
0.432475 0.147665 -0.0393279
0.556773 0.322629 -1.37234
0.889471 1.54141 0.928603
0.538053 1.99141 -2.50212
0.269707 0.618984 -0.066481
0.607926 1.30136 0.209131
0.824981 1.21824 -6.9518
0.347901 0.96558 18.7365
0.302071 1.65555 2.77562
0.379711 0.476084 0.520699
0.759267 0.8174 -0.9158
0.431162 2.04424 1.76556
0.133269 1.49476 -4.69976
0.438729 0.671449 -0.126892
0.106048 0.102285 0.841195
0.450507 1.03515 2.6364
0.606637 1.27367 1.82276
0.491127 0.434711 -0.175289
0.0854332 0.506933 8.0628
0.51046 0.507091 -0.104018
0.21784 0.467532 -4.1112
0.353456 0.349961 -0.561048
0.566538 0.149947 -1.88298
0.589595 0.317155 2.39161
0.531655 0.630245 1.61422
0.695288 0.866587 -1.92794
0.157291 0.222557 -1.06849
0.596489 1.64259 -0.340217
0.490437 0.466887 0.99215
0.494899 0.550308 2.30275
0.0911374 0.413414 -2.31303
0.1997 0.782891 -0.47931
0.294793 0.160066 0.0333409
0.786 0.821021 0.830848
0.690775 1.20188 -58.5785
0.656269 1.47147 0.0434033
0.704988 0.0904751 1.78787
0.285258 0.382801 -1.66345
